composition,band_gap,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,range Column,mean Column,avg_dev Column,mean Row,avg_dev Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,mean NsValence,avg_dev NsValence,mean NpValence,avg_dev NpValence,range NdValence,mean NdValence,avg_dev NdValence,mean NfValence,avg_dev NfValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mean NsUnfilled,avg_dev NsUnfilled,mean NpUnfilled,avg_dev NpUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mean GSbandgap,avg_dev GSbandgap,mean GSmagmom,avg_dev GSmagmom,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber
Rb3Bi2I9,1.89,37.0,83.0,46.0,53.85714285714285,8.326530612244897,53.0,4.0,96.0,92.0,74.85714285714286,30.36734693877551,208.9804,123.5126,129.75031642857144,22.637166734693885,126.90447,544.4,231.94,393.4164285714286,43.13816326530611,386.85,16.0,13.285714285714286,5.2653061224489806,5.142857142857143,0.2448979591836737,139.0,220.0,81.0,157.64285714285714,26.72448979591837,139.0,0.82,2.66,1.8400000000000003,2.1742857142857144,0.6244897959183674,2.66,1.7857142857142858,0.3367346938775509,3.642857142857143,1.7448979591836735,10.0,7.857142857142857,3.3673469387755097,2.0,3.4285714285714284,29.0,28.0,15.285714285714286,6.122448979591836,0.2142857142857142,0.3367346938775509,1.0714285714285714,0.5510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.2857142857142858,0.489795918367347,32.95,90.7225,57.7725,51.80017857142857,16.68099489795918,0.6827142857142857,0.4876530612244898,0.0,0.0,217.0,91.92857142857144,58.74489795918368
Cd1Te1,1.59,48.0,52.0,4.0,50.0,2.0,48.0,70.0,90.0,20.0,80.0,10.0,127.6,15.188999999999991,120.0055,7.5944999999999965,112.411,722.66,128.43999999999994,658.44,64.21999999999997,594.22,4.0,14.0,2.0,5.0,0.0,138.0,144.0,6.0,141.0,3.0,138.0,1.69,2.1,0.4100000000000001,1.895,0.205,1.69,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,34.7633333333,15.268333333299996,27.12916666665,7.634166666649998,0.232,0.232,0.0,0.0,42.0,173.0,21.0
Cu1.8S1,2.3,16.0,29.0,13.0,24.35714285714286,5.969387755102041,29.0,64.0,88.0,24.0,72.57142857142857,11.020408163265303,63.546,31.481,52.30278571428572,14.455561224489797,63.546,1357.77,969.41,1011.5521428571428,445.1372448979592,1357.77,5.0,12.785714285714285,2.2959183673469385,3.642857142857143,0.4591836734693878,105.0,132.0,27.0,122.35714285714288,12.397959183673466,132.0,1.9,2.58,0.6800000000000002,2.142857142857143,0.3122448979591838,1.9,1.3571428571428572,0.4591836734693878,1.4285714285714286,1.836734693877551,10.0,6.428571428571429,4.591836734693878,0.0,0.0,11.0,5.0,9.214285714285715,2.2959183673469385,0.6428571428571429,0.4591836734693877,0.7142857142857143,0.9183673469387756,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.3571428571428572,0.4591836734693878,11.07,25.786875,14.716874999999998,16.326026785714287,6.7577487244897965,0.7864285714285715,1.0111224489795918,0.0,0.0,155.0,169.64285714285717,71.1734693877551
Rb1In5S6,2.5,16.0,49.0,33.0,31.5,15.5,16.0,4.0,88.0,84.0,75.58333333333333,12.416666666666666,114.818,82.753,70.99565,38.93065,32.065,429.75,117.29000000000002,399.2808333333333,25.390972222222214,388.36,15.0,13.5,2.5,4.0,1.0,105.0,220.0,115.0,130.0,25.0,105.0,0.82,2.58,1.7600000000000002,2.1,0.48,2.58,1.9166666666666667,0.1527777777777777,2.4166666666666665,1.5833333333333333,10.0,4.166666666666667,4.861111111111111,0.0,0.0,13.0,12.0,8.5,3.75,0.0833333333333333,0.1527777777777777,3.083333333333333,1.5972222222222223,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.1666666666666665,1.5277777777777777,24.26,90.7225,66.46249999999999,30.561979166666664,10.02675347222222,1.101,1.101,0.0,0.0,159.0,112.0,42.0
Ag1Fe1Te2,0.31,26.0,52.0,26.0,44.25,9.125,52.0,55.0,90.0,35.0,75.0,15.0,127.6,71.755,104.7283,24.441650000000003,127.6,1811.0,1088.34,1122.8125,400.1525,722.66,8.0,12.75,3.25,4.75,0.375,132.0,145.0,13.0,138.25,3.375,138.0,1.83,2.1,0.27,1.99,0.11,2.1,1.75,0.375,2.0,2.0,4.0,9.0,1.5,0.0,0.0,16.0,8.0,12.75,3.25,0.25,0.375,1.0,1.0,4.0,1.0,1.5,0.0,0.0,0.0,4.0,3.0,2.25,0.875,10.73,34.7633333333,24.0333333333,24.14666666665,10.616666666649998,0.232,0.232,0.5276657,0.79149855,77.0,189.5,37.5
Sn1Te1,0.36,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,127.6,8.89,123.155,4.445,118.71,722.66,217.58,613.87,108.79,505.08,2.0,15.0,1.0,5.0,0.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.1400000000000001,2.03,0.07,1.96,2.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,16.0,2.0,15.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,0.232,0.232,0.0,0.0,11.0,146.5,5.5
Al1Bi1,0.4,13.0,83.0,70.0,48.0,35.0,13.0,73.0,86.0,13.0,79.5,6.5,208.9804,181.9988614,117.9809693,90.9994307,26.9815386,933.47,389.0700000000001,738.935,194.53500000000005,544.4,2.0,14.0,1.0,4.5,1.5,121.0,148.0,27.0,134.5,13.5,121.0,1.61,2.02,0.4099999999999999,1.815,0.2049999999999999,1.61,2.0,0.0,2.0,1.0,10.0,5.0,5.0,7.0,7.0,29.0,26.0,16.0,13.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,16.48,32.95,16.470000000000002,24.715000000000003,8.235000000000001,0.0,0.0,0.0,0.0,213.0,118.5,106.5
Rb2Ag1V1S4,1.83,16.0,47.0,31.0,26.0,10.75,16.0,4.0,88.0,84.0,58.875,30.65625,107.8682,75.8032,57.2506625,26.762953125000003,32.065,2183.0,1870.54,699.53625,504.714375,388.36,15.0,10.25,5.9375,3.875,0.875,105.0,220.0,115.0,144.75,39.75,105.0,0.82,2.58,1.7600000000000002,1.94,0.6400000000000001,2.58,1.625,0.46875,2.0,2.0,10.0,1.625,2.4375,0.0,0.0,11.0,10.0,5.25,2.1875,0.375,0.46875,1.0,1.0,7.0,0.875,1.53125,0.0,0.0,0.0,7.0,6.0,2.25,1.1875,13.01,90.7225,77.71249999999999,39.24156249999999,25.74046875,1.101,1.101,0.0,0.0,159.0,149.0,79.0
Sm3Al0.33Si1S7,2.26,13.0,62.0,49.0,27.91615180935569,18.04969895356274,16.0,23.0,88.0,65.0,69.46954986760812,24.608764272343223,150.36,123.37846140000002,62.8882972407767,46.32217268802646,32.065,1687.0,1298.64,772.1593203883494,474.24452651693673,388.36,13.0,12.293909973521624,4.921752854468645,3.794351279788173,1.1680399224422735,105.0,198.0,93.0,130.62047661076787,35.682007090502445,105.0,1.17,2.58,1.41,2.1183848190644308,0.5703982818268288,2.58,2.0,0.0,2.6769638128861426,1.6348196486843776,0.0,0.0,0.0,1.588702559576346,2.336079844884548,8.0,5.0,6.265666372462489,0.9184467577427242,0.0,0.0,1.734333627537511,0.9184467577427244,0.0,0.0,0.0,8.0,8.0,2.118270079435128,8.0,6.0,3.852603706972639,2.2891837508929345,16.48,33.23,16.749999999999996,27.01469770520741,3.291422221425905,1.4286849073256842,0.9555526299594372,0.0,0.0,157.0,113.7908208296558,54.110458218462576
Na1In1Se2,2.8,11.0,49.0,38.0,32.0,10.5,34.0,2.0,89.0,87.0,63.75,30.875,114.818,91.82823072,73.93194231999999,25.47108652,78.96,494.0,123.13,447.155,46.845,494.0,15.0,11.5,5.25,4.0,0.5,120.0,166.0,46.0,137.0,17.0,120.0,0.93,2.55,1.6199999999999997,1.9525,0.5974999999999999,2.55,1.75,0.375,2.25,1.75,10.0,7.5,3.75,0.0,0.0,16.0,15.0,11.5,5.25,0.25,0.375,2.25,1.375,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.5,1.25,24.26,29.2433333333,4.983333333299999,26.335833333325,1.4537499999875,0.3995,0.3995,0.0,0.0,215.0,99.0,85.0
La1P1,0.54,15.0,57.0,42.0,36.0,21.0,15.0,13.0,83.0,70.0,48.0,35.0,138.90547,107.931708,84.939616,53.96585400000001,30.973762,1193.0,875.7,755.15,437.85,317.3,12.0,9.0,6.0,4.5,1.5,107.0,207.0,100.0,157.0,50.0,107.0,1.1,2.19,1.09,1.645,0.5449999999999999,1.1,2.0,0.0,1.5,1.5,1.0,0.5,0.5,0.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,1.5,1.5,9.0,4.5,4.5,0.0,0.0,0.0,9.0,6.0,6.0,3.0,22.5702380952,36.8975,14.3272619048,29.7338690476,7.1636309524,0.8125,0.8125,0.0,0.0,192.0,98.0,96.0
Cd1In2Se4,1.57,34.0,49.0,15.0,40.285714285714285,7.183673469387755,34.0,70.0,89.0,19.0,82.28571428571429,7.673469387755101,114.818,35.858000000000004,93.98385714285712,17.170122448979594,78.96,594.22,164.47000000000003,489.96,34.405714285714275,494.0,4.0,14.571428571428571,1.6326530612244898,4.428571428571429,0.489795918367347,120.0,144.0,24.0,129.71428571428572,11.102040816326532,120.0,1.69,2.55,0.8599999999999999,2.207142857142857,0.3918367346938775,2.55,2.0,0.0,2.571428571428572,1.6326530612244898,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.571428571428571,1.6326530612244898,0.0,0.0,2.571428571428572,1.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,19.495,25.92,6.425000000000001,24.52785714285714,1.591020408163266,0.4565714285714286,0.3913469387755102,0.0,0.0,180.0,75.42857142857143,70.20408163265306
Ti1S2,1.95,16.0,22.0,6.0,18.0,2.6666666666666665,16.0,43.0,88.0,45.0,73.0,20.0,47.867,15.802,37.33233333333333,7.023111111111111,32.065,1941.0,1552.64,905.9066666666668,690.0622222222222,388.36,12.0,12.0,5.333333333333333,3.333333333333333,0.4444444444444445,105.0,160.0,55.0,123.33333333333331,24.444444444444443,105.0,1.54,2.58,1.04,2.2333333333333334,0.4622222222222222,2.58,2.0,0.0,2.6666666666666665,1.777777777777778,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,6.0,2.0,5.333333333333333,0.888888888888889,0.0,0.0,1.3333333333333333,0.888888888888889,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,8.0,6.0,4.0,2.6666666666666665,16.69,25.786875,9.096874999999995,22.754583333333333,4.043055555555554,1.468,0.9786666666666668,7.5111111111e-06,1.00148148148e-05,124.0,111.33333333333331,55.11111111111111
Zn0.15Cd0.85Se1,2.6,30.0,48.0,18.0,39.65,7.0975,34.0,69.0,89.0,20.0,79.425,9.575,112.411,47.031000000000006,92.158175,17.214901250000004,78.96,692.68,198.67999999999995,551.4945,57.49450000000001,494.0,4.0,14.0,2.0,4.425,0.4887499999999999,120.0,144.0,24.0,130.35,11.6025,120.0,1.65,2.55,0.8999999999999999,2.117,0.4329999999999999,2.55,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,13.96,25.92,11.96,22.292375,3.627625000000001,0.3995,0.3995,0.0,0.0,180.0,104.0,90.0
Cs1Lu7S11,1.86,16.0,71.0,55.0,38.31578947368421,25.8393351800554,16.0,5.0,88.0,83.0,66.3157894736842,25.10803324099723,174.9668,142.9018,90.02042378421054,67.10628017119114,32.065,1936.0,1634.41,953.9763157894736,723.5963988919668,388.36,15.0,10.421052631578949,6.45983379501385,4.2631578947368425,1.4626038781163435,105.0,244.0,139.0,142.52631578947367,43.45152354570637,105.0,0.79,2.58,1.79,2.0031578947368422,0.6679224376731302,2.58,1.947368421052632,0.0997229916897506,2.3157894736842106,1.950138504155125,1.0,0.3684210526315789,0.4653739612188365,5.157894736842105,6.515235457063712,17.0,16.0,9.789473684210526,5.313019390581718,0.0526315789473684,0.0997229916897507,1.1578947368421053,0.9750692520775625,9.0,3.3157894736842106,4.188365650969529,0.0,0.0,0.0,9.0,8.0,4.526315789473684,3.296398891966759,25.786875,115.765,89.978125,31.656611842105264,8.85351454293629,1.274842105263158,1.073551246537396,0.0008278789473684,0.0010457418282548,159.0,124.05263157894736,62.58725761772853
Fe1P4,0.32,15.0,26.0,11.0,17.2,3.52,15.0,55.0,83.0,28.0,77.4,8.959999999999997,55.845,24.871238,35.9480096,7.958796159999999,30.973762,1811.0,1493.7,616.04,477.984,317.3,7.0,13.6,2.24,3.2,0.3200000000000001,107.0,132.0,25.0,112.0,8.0,107.0,1.83,2.19,0.3599999999999999,2.118,0.1152,2.19,2.0,0.0,2.4,0.9600000000000002,6.0,1.2,1.92,0.0,0.0,8.0,3.0,5.6,0.9599999999999996,0.0,0.0,2.4,0.9600000000000002,4.0,0.8,1.28,0.0,0.0,0.0,4.0,1.0,3.2,0.3200000000000001,10.73,22.5702380952,11.8402380952,20.20219047616,3.788876190464,1.3,0.5199999999999999,0.42213256,0.675412096,227.0,47.4,72.64
Os1Sb1Se1,0.4,34.0,76.0,42.0,53.66666666666666,14.888888888888888,34.0,57.0,89.0,32.0,77.0,13.333333333333334,190.23,111.27,130.31666666666666,39.94222222222222,78.96,3306.0,2812.0,1567.9266666666665,1158.7155555555555,494.0,8.0,13.0,3.333333333333333,5.0,0.6666666666666666,120.0,144.0,24.0,134.33333333333334,9.555555555555552,120.0,2.05,2.55,0.5,2.2666666666666666,0.1888888888888888,2.05,2.0,0.0,2.333333333333333,1.5555555555555554,4.0,8.666666666666666,1.777777777777778,4.666666666666667,6.222222222222222,22.0,7.0,17.666666666666668,2.8888888888888893,0.0,0.0,1.6666666666666667,1.111111111111111,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,4.0,2.0,3.0,0.6666666666666666,14.09,31.56,17.47,23.856666666666666,6.511111111111112,0.2663333333333333,0.3551111111111111,0.0,0.0,180.0,124.66666666666669,73.77777777777777
In0.5As0.5Ga0.5P0.5,1.55,15.0,49.0,34.0,32.0,9.0,15.0,74.0,84.0,10.0,79.0,4.5,114.818,83.84423799999999,72.60909050000001,22.2607095,30.973762,1090.0,787.0899999999999,534.99,277.505,302.91,2.0,14.0,1.0,4.0,0.5,107.0,142.0,35.0,122.5,9.75,107.0,1.78,2.19,0.4099999999999999,1.99,0.195,1.78,2.0,0.0,2.0,1.0,10.0,7.5,3.75,0.0,0.0,15.0,10.0,11.5,3.25,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,18.8575,24.26,5.4025,21.9656845238,1.5540922619000002,0.40625,0.609375,0.0,0.0,164.0,92.75,59.75
Zn1Tc1,2.37,30.0,43.0,13.0,36.5,6.5,30.0,53.0,69.0,16.0,61.0,8.0,98.0,32.620000000000005,81.69,16.310000000000002,65.38,2430.0,1737.3200000000002,1561.34,868.6600000000001,692.68,5.0,9.5,2.5,4.5,0.5,122.0,147.0,25.0,134.5,12.5,122.0,1.65,1.9,0.25,1.775,0.125,1.65,2.0,0.0,0.0,0.0,5.0,7.5,2.5,0.0,0.0,12.0,5.0,9.5,2.5,0.0,0.0,0.0,0.0,5.0,2.5,2.5,0.0,0.0,0.0,5.0,5.0,2.5,2.5,13.96,14.285,0.3249999999999993,14.1225,0.1624999999999996,0.0,0.0,0.0,0.0,0.0,194.0,0.0
Ba2Zn1Se3,2.75,30.0,56.0,26.0,40.66666666666666,10.22222222222222,34.0,9.0,89.0,80.0,59.0,33.333333333333336,137.327,71.947,96.15233333333332,27.44977777777778,78.96,1000.0,506.0,695.7800000000001,202.81333333333336,494.0,14.0,10.666666666666666,5.777777777777778,4.666666666666667,0.888888888888889,120.0,215.0,95.0,152.0,42.0,120.0,0.89,2.55,1.6599999999999997,1.8466666666666665,0.7033333333333333,2.55,2.0,0.0,2.0,2.0,10.0,6.666666666666667,4.444444444444445,0.0,0.0,16.0,14.0,10.666666666666666,5.777777777777778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,13.96,63.59,49.63,36.48333333333334,18.07111111111111,0.3995,0.3995,0.0,0.0,215.0,115.66666666666669,101.66666666666669
Ba2Ga1Y1Se5,2.31,31.0,56.0,25.0,39.11111111111112,7.506172839506174,34.0,9.0,89.0,80.0,61.0,34.0,137.327,67.604,92.00920555555555,20.14124197530864,78.96,1799.0,1496.09,730.2122222222222,357.41407407407405,494.0,14.0,11.11111111111111,5.851851851851852,4.555555555555555,0.7407407407407407,120.0,215.0,95.0,149.11111111111111,38.37037037037037,120.0,0.89,2.55,1.6599999999999997,1.951111111111111,0.6654320987654319,2.55,2.0,0.0,2.333333333333333,1.851851851851852,10.0,6.777777777777778,4.296296296296297,0.0,0.0,16.0,14.0,11.11111111111111,5.851851851851852,0.0,0.0,1.6666666666666667,1.111111111111111,9.0,1.0,1.7777777777777777,0.0,0.0,0.0,9.0,9.0,2.6666666666666665,1.9259259259259256,18.8575,63.59,44.7325,34.222500000000004,13.052222222222222,0.4438888888888889,0.3945679012345679,0.0,0.0,215.0,87.33333333333333,86.66666666666667
Ag1S1O4,0.18,8.0,47.0,39.0,15.833333333333334,10.444444444444445,8.0,65.0,88.0,23.0,83.5,6.166666666666667,107.8682,91.8688,33.98846666666667,24.62657777777778,15.9994,1234.93,1180.13,307.08166666666665,336.37555555555554,54.8,5.0,15.166666666666666,1.3888888888888893,2.6666666666666665,0.8888888888888888,66.0,145.0,79.0,85.66666666666667,26.222222222222225,66.0,1.93,3.44,1.51,3.045,0.5266666666666667,3.44,1.8333333333333333,0.2777777777777778,3.333333333333333,1.111111111111111,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,11.0,5.0,6.833333333333333,1.3888888888888886,0.1666666666666666,0.2777777777777777,1.6666666666666667,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.8333333333333333,0.2777777777777778,9.105,25.786875,16.681874999999998,13.089479166666663,5.312638888888888,0.367,0.6116666666666667,0.0,0.0,213.0,57.16666666666666,60.22222222222223
Cd1S1,2.64,16.0,48.0,32.0,32.0,16.0,16.0,70.0,88.0,18.0,79.0,9.0,112.411,80.346,72.238,40.173,32.065,594.22,205.86,491.29,102.93,388.36,4.0,14.0,2.0,4.0,1.0,105.0,144.0,39.0,124.5,19.5,105.0,1.69,2.58,0.8900000000000001,2.135,0.445,1.69,2.0,0.0,2.0,2.0,10.0,5.0,5.0,0.0,0.0,12.0,6.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,25.786875,6.291874999999997,22.6409375,3.1459374999999987,1.101,1.101,0.0,0.0,124.0,132.0,62.0
Ce4Te7,0.5,52.0,58.0,6.0,54.18181818181818,2.776859504132231,52.0,15.0,90.0,75.0,62.72727272727273,34.71074380165289,140.116,12.51600000000002,132.15127272727273,5.792528925619843,127.6,1071.0,348.34000000000003,849.3290909090908,161.21520661157027,722.66,13.0,11.272727272727272,6.016528925619835,5.363636363636363,0.4628099173553718,138.0,204.0,66.0,162.0,30.545454545454547,138.0,1.12,2.1,0.98,1.7436363636363637,0.4535537190082644,2.1,2.0,0.0,2.5454545454545454,1.851239669421488,9.0,6.727272727272728,4.165289256198347,0.3636363636363636,0.4628099173553719,16.0,12.0,11.636363636363637,5.553719008264463,0.0,0.0,1.2727272727272727,0.9256198347107438,9.0,3.272727272727273,4.165289256198347,13.0,13.0,4.727272727272728,22.0,20.0,9.272727272727272,9.256198347107436,34.7633333333,37.24,2.476666666700005,35.663939393918184,1.1462258953322348,0.2952727272727273,0.2147438016528925,0.0,0.0,42.0,167.27272727272728,19.438016528925623
Ba1Sb1B1S4,2.34,5.0,56.0,51.0,25.142857142857142,16.20408163265306,16.0,9.0,88.0,79.0,74.0,19.142857142857142,137.327,126.516,56.87971428571428,41.522163265306126,32.065,2348.0,1959.64,829.3171428571428,503.9510204081633,388.36,14.0,13.428571428571429,3.3877551020408165,3.571428571428572,1.1020408163265307,84.0,215.0,131.0,122.57142857142856,31.10204081632653,105.0,0.89,2.58,1.69,2.185714285714286,0.4506122448979592,2.58,2.0,0.0,2.857142857142857,1.346938775510204,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,15.0,13.0,6.285714285714286,2.4897959183673466,0.0,0.0,2.2857142857142856,0.979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2857142857142856,0.979591836734694,7.1725,63.59,56.4175,29.352857142857143,10.412653061224493,1.4760000000000002,0.8434285714285713,0.0,0.0,159.0,120.14285714285714,57.30612244897959
Li2Fe1Ge1S4,1.42,3.0,32.0,29.0,16.0,6.5,16.0,1.0,88.0,87.0,61.0,31.5,72.64,65.699,33.828375,15.207062500000005,32.065,1811.0,1422.64,685.4025,412.89875,388.36,15.0,11.0,5.75,3.0,0.5,105.0,132.0,27.0,116.0,11.0,105.0,0.98,2.58,1.6,2.015,0.5650000000000001,2.58,1.75,0.375,2.25,1.75,10.0,2.0,3.0,0.0,0.0,14.0,13.0,6.0,2.5,0.25,0.375,1.5,1.125,4.0,0.5,0.875,0.0,0.0,0.0,4.0,3.0,2.25,0.875,10.73,25.786875,15.056874999999998,21.258645833325,4.96481770834375,1.148875,1.053125,0.26383285,0.4617074875,159.0,149.0,79.0
Ce3Lu1Se6,1.1,34.0,71.0,37.0,44.9,13.080000000000002,34.0,15.0,89.0,74.0,62.0,32.4,174.9668,96.0068,106.90748,33.53697600000001,78.96,1936.0,1442.0,811.3,380.76,494.0,13.0,10.8,6.24,4.8,0.96,120.0,204.0,84.0,151.9,38.28,120.0,1.12,2.55,1.4299999999999995,1.993,0.6683999999999999,2.55,2.0,0.0,2.4,1.9200000000000004,9.0,6.4,4.32,1.7,2.46,17.0,13.0,12.5,5.1,0.0,0.0,1.2,0.9600000000000002,9.0,3.6,4.32,13.0,13.0,3.9,22.0,20.0,8.7,8.040000000000001,25.92,37.24,11.32,29.6105,4.5777,0.4794,0.38352,0.00022471,0.0004044779999999,180.0,86.0,86.4
Ga1.05Sb0.95Te0.15,0.68,31.0,52.0,21.0,41.30232558139535,10.062736614386155,31.0,74.0,90.0,16.0,79.9767441860465,5.83775013520822,127.6,57.877,96.75402325581396,26.40239480800433,69.723,903.78,600.8699999999999,597.6955813953488,287.9301027582477,302.91,3.0,14.093023255813952,1.067604110329908,4.511627906976744,0.4997295835586804,122.0,139.0,17.0,130.6279069767442,8.42725797728502,122.0,1.81,2.1,0.29,1.936279069767442,0.1233423472147105,1.81,2.0,0.0,2.093023255813953,1.067604110329908,0.0,10.0,0.0,0.0,0.0,16.0,3.0,14.093023255813952,1.067604110329908,0.0,0.0,3.906976744186047,1.067604110329908,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.906976744186047,1.067604110329908,18.8575,34.7633333333,15.905833333299997,25.579941860462792,6.566106003242725,0.0323720930232558,0.0602271498107084,0.0,0.0,102.0,115.2093023255814,50.01838831800973
Cs1In1Te2,2.16,49.0,55.0,6.0,52.0,1.5,52.0,5.0,90.0,85.0,65.0,30.0,132.9054519,18.087451900000005,125.730862975,5.4564314875000015,127.6,722.66,421.07,544.165,178.495,722.66,15.0,11.5,5.25,5.25,0.375,138.0,244.0,106.0,165.5,39.25,138.0,0.79,2.1,1.31,1.6925,0.45125,2.1,1.75,0.375,2.25,1.75,10.0,7.5,3.75,0.0,0.0,16.0,15.0,11.5,5.25,0.25,0.375,2.25,1.375,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.5,1.25,24.26,115.765,91.505,52.38791666665,31.688541666675,0.232,0.232,0.0,0.0,90.0,168.0,30.5
Ta1Ga1S2,2.53,16.0,73.0,57.0,34.0,19.5,16.0,48.0,88.0,40.0,74.5,13.5,180.94788,148.88288,78.70022,51.12383,32.065,3290.0,2987.09,1092.4075,1098.79625,388.36,11.0,12.5,3.75,4.0,1.0,105.0,170.0,65.0,125.5,22.25,105.0,1.5,2.58,1.08,2.1175,0.4625,2.58,2.0,0.0,2.25,1.75,10.0,3.25,3.375,3.5,5.25,19.0,13.0,11.0,5.0,0.0,0.0,2.25,1.375,7.0,1.75,2.625,0.0,0.0,0.0,7.0,5.0,4.0,2.0,18.12,25.786875,7.666874999999997,22.137812500000003,3.649062499999999,1.101,1.101,0.0,0.0,165.0,108.25,60.375
Pr1As1,1.0,33.0,59.0,26.0,46.0,13.0,33.0,17.0,84.0,67.0,50.5,33.5,140.90765,65.98604999999999,107.914625,32.993025,74.9216,1204.0,114.0,1147.0,57.0,1090.0,12.0,9.0,6.0,5.0,1.0,119.0,203.0,84.0,161.0,42.0,119.0,1.13,2.18,1.0500000000000005,1.655,0.5250000000000001,1.13,2.0,0.0,1.5,1.5,10.0,5.0,5.0,1.5,1.5,15.0,10.0,10.0,5.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,11.0,11.0,5.5,11.0,8.0,7.0,4.0,22.175,35.675,13.499999999999996,28.925,6.749999999999998,0.0,0.0,0.0,0.0,28.0,180.0,14.0
K2Cd3Se4,2.36,19.0,48.0,29.0,35.333333333333336,8.444444444444445,34.0,3.0,89.0,86.0,63.55555555555556,26.913580246913583,112.411,73.3127,81.25217777777777,20.77254814814815,78.96,594.22,257.69000000000005,492.41333333333336,69.28148148148148,494.0,15.0,11.333333333333334,4.592592592592592,4.333333333333333,0.4444444444444443,120.0,203.0,83.0,146.44444444444446,25.13580246913581,120.0,0.82,2.55,1.73,1.8788888888888888,0.5965432098765431,2.55,1.7777777777777777,0.345679012345679,1.7777777777777777,1.9753086419753088,10.0,7.777777777777778,3.45679012345679,0.0,0.0,16.0,15.0,11.333333333333334,4.592592592592592,0.2222222222222222,0.345679012345679,0.8888888888888888,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.7901234567901234,19.495,73.1066666667,53.61166666669999,34.264259259266666,17.26329218108148,0.3551111111111111,0.3945679012345679,0.0,0.0,215.0,121.77777777777776,95.80246913580248
